Name,Data Url,Reynold's Number,Alpha,CL,CD
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,9,0.9488,0.01917
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,9.25,0.9714,0.01986
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,9.5,0.9933,0.0206
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,9.75,1.0144,0.02138
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,10,1.0333,0.02248
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,10.25,1.0473,0.0245
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,10.5,1.0673,0.02524
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,10.75,1.0845,0.02639
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,11,1.0997,0.02771
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,11.25,1.1135,0.02905
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,11.5,1.1259,0.03034
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,11.75,1.136,0.03169
"Airfoil,lwk79100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk79100-il-500000,500000,12,1.1399,0.0333
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,0,0,0.01758
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,0.25,0.0007,0.01759
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,0.5,0.0027,0.01759
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,0.75,0.0072,0.01763
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,1,0.0147,0.0177
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,1.25,0.0246,0.01782
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,1.5,0.0364,0.01798
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,1.75,0.05,0.01819
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,2,0.0647,0.01844
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,2.25,0.0802,0.01873
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,2.5,0.0964,0.01906
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,2.75,0.1129,0.01943
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,3,0.1296,0.01985
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,3.25,0.1463,0.02032
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,3.5,0.1629,0.02086
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,3.75,0.1792,0.02148
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,4,0.4575,0.02046
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,4.25,0.4738,0.02294
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,4.5,0.5045,0.0253
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,4.75,0.5311,0.02737
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,5,0.5586,0.02984
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,5.25,0.5806,0.03222
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,5.5,0.602,0.03521
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,5.75,0.6227,0.03832
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,6,0.6405,0.04161
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,6.25,0.6531,0.04529
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,6.5,0.6657,0.04921
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,6.75,0.6774,0.05335
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-50000,50000,7,0.6801,0.05879
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-100000,100000,0,0,0.01405
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,0,-0.0001,0.01118
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,0.25,0.0425,0.01116
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,0.5,0.0912,0.01111
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,0.75,0.1445,0.011
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,1,0.1941,0.01081
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,1.25,0.2506,0.01043
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,1.5,0.2892,0.01023
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,1.75,0.3233,0.01014
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,2,0.3521,0.01008
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,2.25,0.3837,0.00994
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,2.5,0.412,0.00976
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,2.75,0.4408,0.0096
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,3,0.4577,0.01045
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,3.25,0.4632,0.0123
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,3.5,0.4755,0.01322
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,3.75,0.489,0.01398
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,4,0.5035,0.01452
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,4.25,0.5149,0.0155
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,4.5,0.5293,0.01606
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,4.75,0.5429,0.01699
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,5,0.5589,0.0194
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,5.25,0.5785,0.02089
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,5.5,0.5986,0.02283
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,5.75,0.6171,0.02599
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,6,0.6362,0.02842
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,6.5,0.6683,0.03428
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,14.5,0.6834,0.17819
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-200000,200000,14.75,0.6896,0.1819
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,0,-0.0001,0.00629
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,0.25,0.0259,0.00628
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,0.5,0.0514,0.00625
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,0.75,0.0766,0.00624
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,1,0.103,0.00618
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,1.25,0.1279,0.00614
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,1.5,0.1536,0.00609
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,1.75,0.1801,0.00605
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,2,0.2048,0.00602
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,2.25,0.2329,0.00597
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,2.5,0.257,0.00596
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,2.75,0.2844,0.00602
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,3,0.3039,0.00647
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,3.25,0.3258,0.00762
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,3.5,0.3515,0.00871
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,3.75,0.3862,0.00934
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,4,0.4203,0.00979
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,4.25,0.456,0.01037
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,4.5,0.4893,0.01123
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,4.75,0.5222,0.01189
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,5,0.5546,0.01281
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,5.25,0.5867,0.014
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,5.75,0.6351,0.01579
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,6,0.6514,0.0178
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,6.25,0.6676,0.02085
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,6.5,0.6816,0.0244
"Airfoil,lwk80080-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80080-il-500000,500000,6.75,0.7009,0.0259
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,0,0.0001,0.02186
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,0.25,0.0018,0.02186
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,0.5,0.0034,0.02185
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,0.75,0.0049,0.02182
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,1,0.0062,0.02179
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,1.25,0.0076,0.02175
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,1.5,0.0099,0.02174
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,1.75,0.0143,0.02177
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,2,0.0213,0.02187
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,2.25,0.0305,0.02206
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,2.5,0.0419,0.02233
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,2.75,0.0548,0.02268
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,3,0.0686,0.0231
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,3.25,0.083,0.0236
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,3.5,0.0976,0.02417
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,3.75,0.1123,0.02483
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,4,0.2024,0.02697
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-50000,50000,4.25,0.5471,0.02201
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,0,0.0001,0.01866
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,0.25,0.0019,0.01866
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,0.5,0.0034,0.01864
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,0.75,0.0106,0.01862
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,1,0.0527,0.0188
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,1.25,0.0953,0.01901
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,1.5,0.1381,0.01919
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,1.75,0.187,0.01937
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,2,0.2496,0.01943
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,2.25,0.4305,0.01756
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,2.5,0.4897,0.01669
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,2.75,0.5182,0.0162
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,3,0.5352,0.0158
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,3.25,0.5493,0.0153
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,3.5,0.5603,0.01479
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-100000,100000,3.75,0.567,0.01424
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,0,0,0.01318
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,0.25,0.0442,0.01318
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,0.5,0.0686,0.01321
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,0.75,0.0984,0.01312
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,1,0.1357,0.01309
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,1.25,0.1776,0.01293
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,1.5,0.21,0.01278
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,1.75,0.2382,0.01255
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,2,0.2624,0.01227
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,2.25,0.2982,0.01204
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,2.5,0.3328,0.01184
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,2.75,0.3628,0.01161
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,3,0.3832,0.01136
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,3.25,0.4185,0.01109
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,3.5,0.4504,0.01084
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,3.75,0.4743,0.01078
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,4,0.4837,0.01221
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,4.25,0.504,0.01373
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,4.5,0.5298,0.01462
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,4.75,0.5601,0.01543
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,5,0.5886,0.01638
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,5.25,0.6212,0.01714
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,5.5,0.6533,0.01796
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,5.75,0.6783,0.01923
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,6,0.6914,0.01967
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,6.25,0.7029,0.02131
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,6.5,0.7138,0.022
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,6.75,0.7237,0.02307
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,7,0.736,0.02444
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,7.25,0.7516,0.02605
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,7.5,0.7676,0.02739
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,7.75,0.7807,0.03051
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,8,0.7889,0.03427
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,8.25,0.7969,0.03749
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,8.5,0.8019,0.04168
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-200000,200000,8.75,0.8147,0.04323
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,0,0,0.00738
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,0.25,0.0269,0.00739
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,0.5,0.0519,0.00734
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,0.75,0.0789,0.00729
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,1,0.1052,0.00721
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,1.25,0.1309,0.00714
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,1.5,0.156,0.00705
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,1.75,0.1825,0.00698
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,2,0.2087,0.00691
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,2.25,0.2346,0.00686
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,2.5,0.2597,0.00682
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,2.75,0.2855,0.00677
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,3,0.3108,0.00675
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,3.25,0.3333,0.0068
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,3.5,0.3475,0.00728
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,3.75,0.3606,0.00807
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,4,0.3762,0.0088
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,4.25,0.3951,0.0094
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,4.5,0.4164,0.00988
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,4.75,0.4381,0.01026
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,5,0.4636,0.0106
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,5.25,0.4873,0.01094
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,5.5,0.5155,0.01136
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,5.75,0.5449,0.01164
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,6,0.5791,0.01211
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,6.25,0.6126,0.0129
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,6.5,0.6509,0.01333
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,6.75,0.6842,0.01463
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,7,0.7217,0.0151
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,7.25,0.7564,0.01587
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,7.5,0.7892,0.01692
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,7.75,0.8054,0.0188
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,8,0.8218,0.02041
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,8.25,0.841,0.02147
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,8.5,0.8591,0.02292
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,8.75,0.8752,0.02478
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,9,0.8914,0.02625
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,9.25,0.9056,0.02796
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,9.5,0.9166,0.0301
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,9.75,0.9224,0.03291
"Airfoil,lwk80100-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80100-il-500000,500000,10,0.9239,0.03596
"Airfoil,lwk80120k25-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80120k25-il-50000,50000,0,0,0.02757
"Airfoil,lwk80120k25-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80120k25-il-50000,50000,0.25,0.0038,0.02757
"Airfoil,lwk80120k25-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80120k25-il-50000,50000,0.5,0.0075,0.02758
"Airfoil,lwk80120k25-il",http://airfoiltools.com/polar/csv?polar=xf-lwk80120k25-il-50000,50000,0.75,0.0111,0.02759
