Airfoil,CL,CD,CLMax,Vlo,Lift,Drag,Average Resistance,WingArea,ThrustNeeded
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,35.43224591,22.70598681,0.296165045,0.942045309,33,11.67400408
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,35.16683209,22.70598681,0.296165045,0.942045309,33.5,11.51382559
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,34.90729473,22.70598681,0.296165045,0.942045309,34,11.35835824
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,34.65342012,22.70598681,0.296165045,0.942045309,34.5,11.20739718
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,34.4050053,22.70598681,0.296165045,0.942045309,35,11.0607493
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,34.16185734,22.70598681,0.296165045,0.942045309,35.5,10.91823234
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,33.92379272,22.70598681,0.296165045,0.942045309,36,10.77967419
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,33.69063674,22.70598681,0.296165045,0.942045309,36.5,10.64491215
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,33.46222301,22.70598681,0.296165045,0.942045309,37,10.51379232
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,33.23839292,22.70598681,0.296165045,0.942045309,37.5,10.38616903
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,33.01899519,22.70598681,0.296165045,0.942045309,38,10.26190424
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,32.80388544,22.70598681,0.296165045,0.942045309,38.5,10.14086712
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,32.59292579,22.70598681,0.296165045,0.942045309,39,10.0229335
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,32.38598449,22.70598681,0.296165045,0.942045309,39.5,9.907985551
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,32.18293556,22.70598681,0.296165045,0.942045309,40,9.795911298
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.9836585,22.70598681,0.296165045,0.942045309,40.5,9.68660431
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.78803796,22.70598681,0.296165045,0.942045309,41,9.579963347
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.59596346,22.70598681,0.296165045,0.942045309,41.5,9.475892045
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.40732916,22.70598681,0.296165045,0.942045309,42,9.374298632
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.22203357,22.70598681,0.296165045,0.942045309,42.5,9.275095651
goe303-il- 3 Deg Alpha,0.9407,0.01227,1.6078,31.03997934,22.70598681,0.296165045,0.942045309,43,9.178199717
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,35.37849293,15.3525633,0.480626711,1.273575445,32.5,11.97299679
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,35.10945105,15.3525633,0.480626711,1.273575445,33,11.81088434
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,34.84645521,15.3525633,0.480626711,1.273575445,33.5,11.65361107
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,34.58928228,15.3525633,0.480626711,1.273575445,34,11.50096349
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,34.33772053,15.3525633,0.480626711,1.273575445,34.5,11.35274048
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,34.09156882,15.3525633,0.480626711,1.273575445,35,11.2087524
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,33.85063599,15.3525633,0.480626711,1.273575445,35.5,11.06882033
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,33.61474018,15.3525633,0.480626711,1.273575445,36,10.93277527
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,33.3837083,15.3525633,0.480626711,1.273575445,36.5,10.80045746
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,33.15737546,15.3525633,0.480626711,1.273575445,37,10.67171581
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,32.93558451,15.3525633,0.480626711,1.273575445,37.5,10.54640727
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,32.71818554,15.3525633,0.480626711,1.273575445,38,10.42439633
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,32.50503548,15.3525633,0.480626711,1.273575445,38.5,10.3055545
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,32.29599771,15.3525633,0.480626711,1.273575445,39,10.1897599
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,32.09094169,15.3525633,0.480626711,1.273575445,39.5,10.0768968
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,31.88974258,15.3525633,0.480626711,1.273575445,40,9.966855285
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,31.69228097,15.3525633,0.480626711,1.273575445,40.5,9.859530842
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,31.49844257,15.3525633,0.480626711,1.273575445,41,9.754824069
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,31.30811791,15.3525633,0.480626711,1.273575445,41.5,9.652640351
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,31.12120211,15.3525633,0.480626711,1.273575445,42,9.552889578
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,30.93759459,15.3525633,0.480626711,1.273575445,42.5,9.455485882
goe304-il- 0 Deg Alpha,0.6478,0.02028,1.6375,30.75719892,15.3525633,0.480626711,1.273575445,43,9.360347389
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,35.93566883,23.4246273,0.324683725,0.956191179,31.5,11.99527669
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,35.65381609,23.4246273,0.324683725,0.956191179,32,11.82279098
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,35.37849293,23.4246273,0.324683725,0.956191179,32.5,11.65561252
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,35.10945105,23.4246273,0.324683725,0.956191179,33,11.49350008
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,34.84645521,23.4246273,0.324683725,0.956191179,33.5,11.33622681
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,34.58928228,23.4246273,0.324683725,0.956191179,34,11.18357923
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,34.33772053,23.4246273,0.324683725,0.956191179,34.5,11.03535621
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,34.09156882,23.4246273,0.324683725,0.956191179,35,10.89136814
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,33.85063599,23.4246273,0.324683725,0.956191179,35.5,10.75143607
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,33.61474018,23.4246273,0.324683725,0.956191179,36,10.615391
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,33.3837083,23.4246273,0.324683725,0.956191179,36.5,10.48307319
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,33.15737546,23.4246273,0.324683725,0.956191179,37,10.35433155
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,32.93558451,23.4246273,0.324683725,0.956191179,37.5,10.22902301
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,32.71818554,23.4246273,0.324683725,0.956191179,38,10.10701206
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,32.50503548,23.4246273,0.324683725,0.956191179,38.5,9.988170233
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,32.29599771,23.4246273,0.324683725,0.956191179,39,9.87237563
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,32.09094169,23.4246273,0.324683725,0.956191179,39.5,9.759512535
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,31.88974258,23.4246273,0.324683725,0.956191179,40,9.649471018
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,31.69228097,23.4246273,0.324683725,0.956191179,40.5,9.542146576
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,31.49844257,23.4246273,0.324683725,0.956191179,41,9.437439803
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,31.30811791,23.4246273,0.324683725,0.956191179,41.5,9.335256084
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,31.12120211,23.4246273,0.324683725,0.956191179,42,9.235505312
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,30.93759459,23.4246273,0.324683725,0.956191179,42.5,9.138101616
goe304-il- 3 Deg Alpha,0.9884,0.0137,1.6375,30.75719892,23.4246273,0.324683725,0.956191179,43,9.042963123
goe308-il- 0 Deg Alpha,0.4406,0.01205,1.2995,35.35831766,13.15798753,0.359858715,1.196698964,41,11.88392068
goe308-il- 0 Deg Alpha,0.4406,0.01205,1.2995,35.14467028,13.15798753,0.359858715,1.196698964,41.5,11.75515897
goe308-il- 0 Deg Alpha,0.4406,0.01205,1.2995,34.93484948,13.15798753,0.359858715,1.196698964,42,11.62946302
goe308-il- 0 Deg Alpha,0.4406,0.01205,1.2995,34.72874237,13.15798753,0.359858715,1.196698964,42.5,11.50672462
goe308-il- 0 Deg Alpha,0.4406,0.01205,1.2995,34.52624069,13.15798753,0.359858715,1.196698964,43,11.3868406
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,35.79756826,24.65853451,0.358962801,0.965792111,40,11.92019437
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,35.57590936,24.65853451,0.358962801,0.965792111,40.5,11.78495484
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,35.35831766,24.65853451,0.358962801,0.965792111,41,11.65301383
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,35.14467028,24.65853451,0.358962801,0.965792111,41.5,11.52425212
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,34.93484948,24.65853451,0.358962801,0.965792111,42,11.39855617
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,34.72874237,24.65853451,0.358962801,0.965792111,42.5,11.27581777
goe308-il- 3 Deg Alpha,0.8257,0.01202,1.2995,34.52624069,24.65853451,0.358962801,0.965792111,43,11.15593375
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,35.4075461,10.18453944,0.373336941,1.269646153,39.5,11.98664765
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,35.18555303,10.18453944,0.373336941,1.269646153,40,11.85268514
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,34.96768374,10.18453944,0.373336941,1.269646153,40.5,11.72203033
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,34.7538121,10.18453944,0.373336941,1.269646153,41,11.59456223
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,34.54381736,10.18453944,0.373336941,1.269646153,41.5,11.47016565
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,34.33758377,10.18453944,0.373336941,1.269646153,42,11.3487309
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,34.13500039,10.18453944,0.373336941,1.269646153,42.5,11.23015343
goe309-il- 0 Deg Alpha,0.353,0.01294,1.3451,33.93596079,10.18453944,0.373336941,1.269646153,43,11.11433358
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,35.63379471,20.33157208,0.326309181,1.01967774,39,11.8740767
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,35.4075461,20.33157208,0.326309181,1.01967774,39.5,11.73667924
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,35.18555303,20.33157208,0.326309181,1.01967774,40,11.60271672
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,34.96768374,20.33157208,0.326309181,1.01967774,40.5,11.47206192
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,34.7538121,20.33157208,0.326309181,1.01967774,41,11.34459382
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,34.54381736,20.33157208,0.326309181,1.01967774,41.5,11.22019724
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,34.33758377,20.33157208,0.326309181,1.01967774,42,11.09876249
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,34.13500039,20.33157208,0.326309181,1.01967774,42.5,10.98018502
goe309-il- 3 Deg Alpha,0.7047,0.01131,1.3451,33.93596079,20.33157208,0.326309181,1.01967774,43,10.86436517
goe310-il- 0 Deg Alpha,0.4031,0.01194,1.2823,35.37958986,12.19956703,0.361356562,1.217365222,41.5,11.91745006
goe310-il- 0 Deg Alpha,0.4031,0.01194,1.2823,35.16836654,12.19956703,0.361356562,1.217365222,42,11.79006809
goe310-il- 0 Deg Alpha,0.4031,0.01194,1.2823,34.96088174,12.19956703,0.361356562,1.217365222,42.5,11.66568335
goe310-il- 0 Deg Alpha,0.4031,0.01194,1.2823,34.75702646,12.19956703,0.361356562,1.217365222,43,11.54419128
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,35.8137115,24.37492256,0.337145067,0.949646616,40.5,11.91393108
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,35.59466533,24.37492256,0.337145067,0.949646616,41,11.78022029
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,35.37958986,24.37492256,0.337145067,0.949646616,41.5,11.64973145
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,35.16836654,24.37492256,0.337145067,0.949646616,42,11.52234949
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,34.96088174,24.37492256,0.337145067,0.949646616,42.5,11.39796475
goe310-il- 3 Deg Alpha,0.8054,0.01114,1.2823,34.75702646,24.37492256,0.337145067,0.949646616,43,11.27647268
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,35.42650414,13.28424486,0.392886891,1.227201993,38,11.95568284
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,35.19571013,13.28424486,0.392886891,1.227201993,38.5,11.81635192
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,34.96936881,13.28424486,0.392886891,1.227201993,39,11.68059359
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,34.74733882,13.28424486,0.392886891,1.227201993,39.5,11.54827217
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,34.52948502,13.28424486,0.392886891,1.227201993,40,11.4192588
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,34.3156781,13.28424486,0.392886891,1.227201993,40.5,11.29343093
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,34.10579431,13.28424486,0.392886891,1.227201993,41,11.17067204
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,33.89971512,13.28424486,0.392886891,1.227201993,41.5,11.0508712
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,33.69732695,13.28424486,0.392886891,1.227201993,42,10.93392276
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,33.49852093,13.28424486,0.392886891,1.227201993,42.5,10.81972604
goe311-il- 0 Deg Alpha,0.4781,0.01414,1.3967,33.30319261,13.28424486,0.392886891,1.227201993,43,10.70818507
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,35.66189878,22.4868006,0.405390363,1.055654351,37.5,11.92718161
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,35.42650414,22.4868006,0.405390363,1.055654351,38,11.7841352
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,35.19571013,22.4868006,0.405390363,1.055654351,38.5,11.64480428
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,34.96936881,22.4868006,0.405390363,1.055654351,39,11.50904594
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,34.74733882,22.4868006,0.405390363,1.055654351,39.5,11.37672453
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,34.52948502,22.4868006,0.405390363,1.055654351,40,11.24771115
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,34.3156781,22.4868006,0.405390363,1.055654351,40.5,11.12188329
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,34.10579431,22.4868006,0.405390363,1.055654351,41,10.9991244
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,33.89971512,22.4868006,0.405390363,1.055654351,41.5,10.87932356
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,33.69732695,22.4868006,0.405390363,1.055654351,42,10.76237512
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,33.49852093,22.4868006,0.405390363,1.055654351,42.5,10.6481784
goe311-il- 3 Deg Alpha,0.8093,0.01459,1.3967,33.30319261,22.4868006,0.405390363,1.055654351,43,10.53663742
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,35.28405885,13.17763125,0.38973375,1.226181125,38,11.86855982
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,35.05419283,13.17763125,0.38973375,1.226181125,38.5,11.73034711
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,34.8287616,13.17763125,0.38973375,1.226181125,39,11.59567831
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,34.60762437,13.17763125,0.38973375,1.226181125,39.5,11.46441885
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,34.39064653,13.17763125,0.38973375,1.226181125,40,11.33644088
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,34.1776993,13.17763125,0.38973375,1.226181125,40.5,11.21162286
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,33.96865942,13.17763125,0.38973375,1.226181125,41,11.08984918
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,33.76340885,13.17763125,0.38973375,1.226181125,41.5,10.97100981
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,33.56183445,13.17763125,0.38973375,1.226181125,42,10.85499994
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,33.3638278,13.17763125,0.38973375,1.226181125,42.5,10.74171972
goe314-il- 0 Deg Alpha,0.4781,0.01414,1.408,33.16928487,13.17763125,0.38973375,1.226181125,43,10.63107392
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,35.518507,20.06825625,0.381740625,1.0803755,37.5,11.86465257
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,35.28405885,20.06825625,0.381740625,1.0803755,38,11.72275419
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,35.05419283,20.06825625,0.381740625,1.0803755,38.5,11.58454148
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,34.8287616,20.06825625,0.381740625,1.0803755,39,11.44987269
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,34.60762437,20.06825625,0.381740625,1.0803755,39.5,11.31861323
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,34.39064653,20.06825625,0.381740625,1.0803755,40,11.19063526
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,34.1776993,20.06825625,0.381740625,1.0803755,40.5,11.06581723
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,33.96865942,20.06825625,0.381740625,1.0803755,41,10.94404355
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,33.76340885,20.06825625,0.381740625,1.0803755,41.5,10.82520418
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,33.56183445,20.06825625,0.381740625,1.0803755,42,10.70919432
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,33.3638278,20.06825625,0.381740625,1.0803755,42.5,10.59591409
goe314-il- 3 Deg Alpha,0.7281,0.01385,1.408,33.16928487,20.06825625,0.381740625,1.0803755,43,10.4852683
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,35.24294718,10.17118988,0.437440186,1.334016389,39,11.95160932
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,35.01918017,10.17118988,0.437440186,1.334016389,39.5,11.81720941
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,34.79962202,10.17118988,0.437440186,1.334016389,40,11.68616949
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,34.58414241,10.17118988,0.437440186,1.334016389,40.5,11.55836514
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,34.37261662,10.17118988,0.437440186,1.334016389,41,11.43367796
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,34.16492519,10.17118988,0.437440186,1.334016389,41.5,11.31199529
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,33.96095366,10.17118988,0.437440186,1.334016389,42,11.19320982
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,33.76059231,10.17118988,0.437440186,1.334016389,42.5,11.07721931
goe315-il- 0 Deg Alpha,0.3604,0.0155,1.3751,33.56373586,10.17118988,0.437440186,1.334016389,43,10.96392625
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,35.70365885,19.71303033,0.308748106,1.014487499,38,11.91149077
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,35.47105925,19.71303033,0.308748106,1.014487499,38.5,11.76997125
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,35.24294718,19.71303033,0.308748106,1.014487499,39,11.63208043
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,35.01918017,19.71303033,0.308748106,1.014487499,39.5,11.49768052
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,34.79962202,19.71303033,0.308748106,1.014487499,40,11.36664061
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,34.58414241,19.71303033,0.308748106,1.014487499,40.5,11.23883625
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,34.37261662,19.71303033,0.308748106,1.014487499,41,11.11414907
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,34.16492519,19.71303033,0.308748106,1.014487499,41.5,10.9924664
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,33.96095366,19.71303033,0.308748106,1.014487499,42,10.87368093
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,33.76059231,19.71303033,0.308748106,1.014487499,42.5,10.75769042
goe315-il- 3 Deg Alpha,0.6985,0.01094,1.3751,33.56373586,19.71303033,0.308748106,1.014487499,43,10.64439737
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,35.25381182,9.927109259,0.432934588,1.334392403,38.5,11.95853269
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,35.02709685,9.927109259,0.432934588,1.334392403,39,11.82232577
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,34.80470034,9.927109259,0.432934588,1.334392403,39.5,11.68956712
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,34.5864869,9.927109259,0.432934588,1.334392403,40,11.56012743
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,34.37232703,9.927109259,0.432934588,1.334392403,40.5,11.43388379
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,34.16209676,9.927109259,0.432934588,1.334392403,41,11.31071926
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,33.95567736,9.927109259,0.432934588,1.334392403,41.5,11.19052255
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,33.75295509,9.927109259,0.432934588,1.334392403,42,11.07318767
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,33.55382087,9.927109259,0.432934588,1.334392403,42.5,10.95861361
goe316-il- 0 Deg Alpha,0.3561,0.01553,1.3921,33.3581701,9.927109259,0.432934588,1.334392403,43,10.84670406
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,35.72077007,19.0374134,0.3406607,1.059912432,37.5,11.96736313
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,35.48498684,19.0374134,0.3406607,1.059912432,38,11.82384404
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,35.25381182,19.0374134,0.3406607,1.059912432,38.5,11.68405272
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,35.02709685,19.0374134,0.3406607,1.059912432,39,11.5478458
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,34.80470034,19.0374134,0.3406607,1.059912432,39.5,11.41508715
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,34.5864869,19.0374134,0.3406607,1.059912432,40,11.28564746
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,34.37232703,19.0374134,0.3406607,1.059912432,40.5,11.15940382
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,34.16209676,19.0374134,0.3406607,1.059912432,41,11.03623929
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,33.95567736,19.0374134,0.3406607,1.059912432,41.5,10.91604258
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,33.75295509,19.0374134,0.3406607,1.059912432,42,10.7987077
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,33.55382087,19.0374134,0.3406607,1.059912432,42.5,10.68413364
goe316-il- 3 Deg Alpha,0.6829,0.01222,1.3921,33.3581701,19.0374134,0.3406607,1.059912432,43,10.57222409
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,35.24675934,9.097322528,0.423988979,1.342042528,39.5,11.96193255
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,35.02577435,9.097322528,0.423988979,1.342042528,40,11.82918393
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,34.8088944,9.097322528,0.423988979,1.342042528,40.5,11.69971305
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,34.59599397,9.097322528,0.423988979,1.342042528,41,11.57339999
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,34.38695281,9.097322528,0.423988979,1.342042528,41.5,11.45013062
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,34.18165574,9.097322528,0.423988979,1.342042528,42,11.32979624
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,33.97999229,9.097322528,0.423988979,1.342042528,42.5,11.21229326
goe318-il- 0 Deg Alpha,0.3182,0.01483,1.3574,33.78185654,9.097322528,0.423988979,1.342042528,43,11.0975229
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,35.70157505,18.72355916,0.325353647,1.050882464,38.5,11.94661379
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,35.47198054,18.72355916,0.325353647,1.050882464,39,11.80692493
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,35.24675934,18.72355916,0.325353647,1.050882464,39.5,11.67077249
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,35.02577435,18.72355916,0.325353647,1.050882464,40,11.53802386
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,34.8088944,18.72355916,0.325353647,1.050882464,40.5,11.40855298
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,34.59599397,18.72355916,0.325353647,1.050882464,41,11.28223993
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,34.38695281,18.72355916,0.325353647,1.050882464,41.5,11.15897056
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,34.18165574,18.72355916,0.325353647,1.050882464,42,11.03863618
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,33.97999229,18.72355916,0.325353647,1.050882464,42.5,10.92113319
goe318-il- 3 Deg Alpha,0.6549,0.01138,1.3574,33.78185654,18.72355916,0.325353647,1.050882464,43,10.80636284
goe319-il- 0 Deg Alpha,0.5134,0.02097,1.7036,35.23161657,11.69524959,0.477696502,1.34379151,31.5,11.95455843
goe319-il- 0 Deg Alpha,0.5134,0.02097,1.7036,34.9552859,11.69524959,0.477696502,1.34379151,32,11.7887652
goe319-il- 0 Deg Alpha,0.5134,0.02097,1.7036,34.68535688,11.69524959,0.477696502,1.34379151,32.5,11.62807329
